date,stock,open,high,low,close,volume
2024-03-07,BBCA,9025.697757523149,9137.957679880401,8980.793788580248,9093.0537109375,118369300
2024-03-08,BBCA,9205.313798876232,9250.217768626848,9093.053874499692,9115.505859375,100947200
2024-03-13,BBCA,9340.025703125,9340.025703125,8980.7939453125,8980.7939453125,141622600
2024-03-14,BBCA,9025.697133209746,9272.6689453125,9003.245150291314,9272.6689453125,110681100
2024-03-15,BBCA,9160.409829125616,9250.217768626848,9025.697919873768,9115.505859375,154176800
2024-03-18,BBCA,9137.957844250308,9227.76578375154,9115.505859375,9115.505859375,62444100
2024-03-19,BBCA,9115.506022535319,9205.313963644041,9115.506022535319,9137.9580078125,55004800
2024-03-20,BBCA,9070.60172646605,9115.50569540895,9048.149741994599,9093.0537109375,66269700
2024-03-21,BBCA,9137.957679880401,9182.861648823302,9025.697757523149,9093.0537109375,90279400
2024-03-22,BBCA,8980.794593131188,9093.054525545329,8935.890620165532,9070.6025390625,91968200
2024-03-25,BBCA,9256.6533203125,9256.6533203125,9118.83714184631,9256.6533203125,66971000
2024-03-26,BBCA,9233.68359375,9233.68359375,9141.80614505597,9233.68359375,65742700
2024-03-27,BBCA,9210.714594157103,9256.6533203125,9187.745231079405,9256.6533203125,39514100
2024-03-28,BBCA,9210.714594157103,9279.622683390198,9164.775868001707,9256.6533203125,79229700
2024-04-01,BBCA,9256.653969701776,9279.623334390863,9026.960322810914,9049.9296875,79248700
2024-04-02,BBCA,9118.837528113163,9141.806892163826,9003.990707859848,9095.8681640625,76763100
2024-04-03,BBCA,8958.051411786417,9003.990136975066,8751.3271484375,8751.3271484375,177418400
2024-04-04,BBCA,8797.266675920051,9049.9296875,8797.266675920051,9049.9296875,75993500
2024-04-05,BBCA,9141.806779778944,9141.806779778944,9026.9599609375,9026.9599609375,70428600
2024-04-16,BBCA,8590.54185562335,8797.26612487632,8498.664402622033,8705.388671875,283265900
2024-04-17,BBCA,8774.296511031824,8889.143324003446,8751.3271484375,8751.3271484375,95620700
2024-04-18,BBCA,8751.32739837566,8797.26612487632,8682.41930862467,8705.388671875,127134000
2024-04-19,BBCA,8590.54185562335,8728.35803512533,8544.603129122692,8705.388671875,147784300
2024-04-22,BBCA,8636.48071941845,8659.450083033924,8590.5419921875,8590.5419921875,128908000
2024-04-23,BBCA,8636.481262050129,8981.021737929788,8636.481262050129,8935.0830078125,178833000
2024-04-24,BBCA,9026.960787825848,9141.8076171875,8958.052690208857,9141.8076171875,132832700
2024-04-25,BBCA,9187.744765025574,9187.744765025574,8912.112422074808,8981.0205078125,104874100
2024-04-26,BBCA,8912.113169642857,9026.959988839286,8843.205078125,8843.205078125,100932900
2024-04-29,BBCA,8751.328192263234,9049.92994160555,8751.328192263234,9003.9912109375,90063500
2024-04-30,BBCA,9233.684864277742,9233.684864277742,9003.9912109375,9003.9912109375,109623000
2024-05-02,BBCA,9095.868977012435,9095.868977012435,8728.359119355368,8774.2978515625,97079400
2024-05-03,BBCA,8958.052228743654,9049.9296875,8889.144134676395,9049.9296875,81200400
2024-05-06,BBCA,9049.92994160555,9072.899306939573,8981.021845603476,9003.9912109375,53076200
2024-05-07,BBCA,8912.1142578125,8958.052991100194,8843.20615788096,8912.1142578125,66746800
2024-05-08,BBCA,8820.235999999999,8912.113458333333,8613.51171875,8613.51171875,112808900
2024-05-13,BBCA,8452.725434711287,8751.3271484375,8452.725434711287,8751.3271484375,145469900
2024-05-14,BBCA,8843.2059498732,8889.144682080334,8751.328485458933,8774.2978515625,95363500
2024-05-15,BBCA,8728.3583984375,8820.235855263158,8659.450305818256,8728.3583984375,54741900
2024-05-16,BBCA,8797.266962687174,8889.144424438477,8751.328231811523,8820.236328125,61126000
2024-05-17,BBCA,8820.235576923076,9049.929211738781,8797.266213441506,8958.0517578125,99848500
2024-05-20,BBCA,8912.112941127969,9003.990394129289,8705.388671875,8705.388671875,87890100
2024-05-21,BBCA,8682.4198125,8797.266635416667,8613.51171875,8613.51171875,75311400
2024-05-22,BBCA,8705.389904882295,8797.267370896883,8567.573705860412,8659.451171875,121712700
2024-05-27,BBCA,8544.603515625,8613.511608492943,8521.634151335686,8544.603515625,128578500
2024-05-28,BBCA,8544.603515625,8636.480972782258,8544.603515625,8544.603515625,73945700
2024-05-29,BBCA,8521.634917712603,8567.573650422644,8406.7880859375,8406.7880859375,117351600
2024-05-30,BBCA,8268.970703125,8498.664333767361,8062.246435546876,8268.970703125,207115100
